DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2016,75.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2017,63.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2018,65.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2019,63.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2020,76,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2021,63.7,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2022,65.1,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Iceland,2023,63.6,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2012,73.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2013,74.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2014,72.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2015,73,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2016,75.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2017,72,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2018,77.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2019,79.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2020,73.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2021,70.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2022,78,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Italy,2023,86.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2012,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2013,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2014,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2015,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2016,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2017,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2018,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2019,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2020,100,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2021,100,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2022,100,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Liechtenstein,2023,100,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2012,67.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2013,65.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2014,66.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2015,74.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2016,77.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2017,78.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2018,72.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2019,77.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2020,72.4,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2021,81.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2022,76.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Lithuania,2023,85.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2012,82.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2013,83.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2014,84.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2015,91.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2016,92.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2017,92.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2018,92.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2019,93.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2020,83.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2021,79.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2022,70.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Luxembourg,2023,71.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2012,57.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2013,56.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2014,51.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2015,51,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2016,59.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2017,59,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2018,71.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2019,72,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2020,81.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2021,66.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2022,66.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Latvia,2023,71.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Montenegro,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),North Macedonia,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2012,41.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2013,34.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2014,39.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2015,25.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2016,30.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2017,42.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2018,68.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2019,19.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2020,57.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2021,27.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2022,13,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Malta,2023,15.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2012,90.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2013,93.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2014,93.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2015,94.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2016,95.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2017,94.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2018,94.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2019,95.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2020,87.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2021,90.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2022,89.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Netherlands,2023,88,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2012,79.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2013,69.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2014,77.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2015,81.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2016,83.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2017,89.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2018,91.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2019,88.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2020,93.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2021,91.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2022,90.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Norway,2023,91.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2012,46.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2013,34.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2014,52.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2015,62,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2016,59.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2017,62.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2018,75.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2019,86.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2022,100.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Poland,2023,83.2,p,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2012,72.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2013,75.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2014,58.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2015,63.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2016,42.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2017,43.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2018,42.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2019,45.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2020,46.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2021,54.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2022,52.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Portugal,2023,50.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2012,55.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2013,52.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2014,64.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2015,64.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2016,62.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2017,60.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2018,58.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2019,49.6,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2020,51.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2021,44.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2022,42.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Romania,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Serbia,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2012,74.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2013,77.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2014,76.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2015,77.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2016,81.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2017,84.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2018,82.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2019,81,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2020,83.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2021,83.9,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2022,81.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Sweden,2023,86.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2012,41.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2013,58.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2014,50.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2015,62.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2016,71.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2017,71.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2018,64.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2019,68.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2020,59.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2021,55.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2022,68.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovenia,2023,100.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2012,67.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2013,68.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2014,70.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2015,73.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2016,80.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2017,86.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2018,75.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2019,72.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Metallic packaging,Rate (2025 target and onwards),Slovakia,2020,71.1,d,
