country_name,year,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,highschool_completed_pct,household_exp_percapita,gdp_per_capita_filled,urban_population_pct_filled,internet_users_pct_filled,renewable_energy_pct_filled,tourism_arrivals_filled,population_total_filled,manufacturing_value_added_pct_gdp_filled,government_effectiveness_estimate_filled,highschool_completed_pct_filled,household_exp_percapita_filled
Luxembourg,2011,105290.249021891,88.9562814837254,90.0299,3.8,874000.0,518347.0,4.86953795535755,1.74265909194946,74.9100036621094,34411.1908247395,105290.249021891,88.9562814837254,90.0299,3.8,874000.0,518347.0,4.86953795535755,1.74265909194946,74.9100036621094,34411.1908247395
Malta,2011,20867.9310851632,94.3155916422812,68.0198,2.0,1916000.0,416268.0,11.033713800656,1.18965113162994,27.3700008392334,12058.2620610517,20867.9310851632,94.3155916422812,68.0198,2.0,1916000.0,416268.0,11.033713800656,1.18965113162994,27.3700008392334,12058.2620610517
Montenegro,2011,6110.66013917018,64.4210914835811,35.6115,42.8,1201000.0,620345.0,4.57460386374469,0.0766544565558434,72.5599975585938,4950.28824404155,6110.66013917018,64.4210914835811,35.6115,42.8,1201000.0,620345.0,4.57460386374469,0.0766544565558434,72.5599975585938,4950.28824404155
Netherlands,2011,45239.7318887962,88.0059204972573,91.42,4.7,11300000.0,16693074.0,10.1013242115629,1.82099711894989,66.4100036621094,20614.0823992786,45239.7318887962,88.0059204972573,91.42,4.7,11300000.0,16693074.0,10.1013242115629,1.82099711894989,66.4100036621094,20614.0823992786
North Macedonia,2011,4711.13027870081,58.2409503926967,56.7,18.6,327000.0,1937398.0,11.4100813036154,-0.221158087253571,58.3066093666083,3251.05033098928,4711.13027870081,58.2409503926967,56.7,18.6,327000.0,1937398.0,11.4100813036154,-0.221158087253571,58.3066093666083,3251.05033098928
Norway,2011,72660.6754124944,79.311620451463,93.49,56.0,4963000.0,4953088.0,6.83124021994862,1.83171236515045,75.9899978637695,30392.093007598,72660.6754124944,79.311620451463,93.49,56.0,4963000.0,4953088.0,6.83124021994862,1.83171236515045,75.9899978637695,30392.093007598
Poland,2011,11370.313427173,60.7357090652544,61.95,10.4,60745000.0,38063255.0,16.1389060287032,0.596360862255096,81.5500030517578,6930.80696386394,11370.313427173,60.7357090652544,61.95,10.4,60745000.0,38063255.0,16.1389060287032,0.596360862255096,81.5500030517578,6930.80696386394
Portugal,2011,19389.6395896162,61.1410698395502,55.25,27.2,7264000.0,10557560.0,11.328789395701,0.921245932579041,27.8799991607666,12649.0741409346,19389.6395896162,61.1410698395502,55.25,27.2,7264000.0,10557560.0,11.328789395701,0.921245932579041,27.8799991607666,12649.0741409346
Romania,2011,8044.57194920892,53.9608874244169,40.01,21.1,7611000.0,20147528.0,25.9119432595128,-0.194315671920776,64.8600006103516,5077.93029905627,8044.57194920892,53.9608874244169,40.01,21.1,7611000.0,20147528.0,25.9119432595128,-0.194315671920776,64.8600006103516,5077.93029905627
Serbia,2011,5737.00120175811,59.4349187787267,42.2,17.4,764000.0,7236519.0,16.9507867048185,-0.132481977343559,66.5999984741211,4183.00131992616,5737.00120175811,59.4349187787267,42.2,17.4,764000.0,7236519.0,16.9507867048185,-0.132481977343559,66.5999984741211,4183.00131992616
Slovakia,2011,14950.8735178599,54.4167387988534,74.44,10.4,,5398384.0,17.408841685454,0.776584029197693,84.8499984741211,8531.06998296229,14950.8735178599,54.4167387988534,74.44,10.4,12583000.0,5398384.0,17.408841685454,0.776584029197693,84.8499984741211,8531.06998296229
Slovenia,2011,20535.4155754108,49.9463818748723,67.34,19.1,2236000.0,2052843.0,18.196846937948,0.97692596912384,78.4499969482422,11641.970887566,20535.4155754108,49.9463818748723,67.34,19.1,2236000.0,2052843.0,18.196846937948,0.97692596912384,78.4499969482422,11641.970887566
Spain,2011,25510.5579678829,78.695397956495,67.09,14.7,99187000.0,46742697.0,11.2014709597732,0.97240149974823,45.2700004577637,15219.364570946,25510.5579678829,78.695397956495,67.09,14.7,99187000.0,46742697.0,11.2014709597732,0.97240149974823,45.2700004577637,15219.364570946
Sweden,2011,49356.5905257047,85.3600748880524,92.77,45.4,11567000.0,9449213.0,14.7658035471118,1.92519795894623,78.3199996948242,22450.2190410055,49356.5905257047,85.3600748880524,92.77,45.4,11567000.0,9449213.0,14.7658035471118,1.92519795894623,78.3199996948242,22450.2190410055
Switzerland,2011,81874.3362425008,73.65058748615,85.193,20.6,8534000.0,7912398.0,18.1944880804685,1.86164331436157,81.629997253418,42886.8667060067,81874.3362425008,73.65058748615,85.193,20.6,8534000.0,7912398.0,18.1944880804685,1.86164331436157,81.629997253418,42886.8667060067
Türkiye,2011,9265.85910238578,71.0028723528334,43.0657,12.7,36769000.0,74223629.0,16.5303098311021,0.365056276321411,31.7999992370606,5629.9085736143,9265.85910238578,71.0028723528334,43.0657,12.7,36769000.0,74223629.0,16.5303098311021,0.365056276321411,31.7999992370606,5629.9085736143
Albania,2012,3771.84781862015,53.8637553661449,49.4,39.9,3514000.0,2860708.0,5.37937812993245,-0.26892501115799,45.2799987792969,2915.64229869794,3771.84781862015,53.8637553661449,49.4,39.9,3514000.0,2860708.0,5.37937812993245,-0.26892501115799,45.2799987792969,2915.64229869794
Austria,2012,44221.4599530893,67.2085909812279,80.03,34.4,24151000.0,8429991.0,17.2564830895639,1.56018972396851,76.9800033569336,23702.0043017186,44221.4599530893,67.2085909812279,80.03,34.4,24151000.0,8429991.0,17.2564830895639,1.56018972396851,76.9800033569336,23702.0043017186
Belgium,2012,40074.492800399,85.4915403816388,80.72,7.7,7560000.0,11106932.0,12.6215764552248,1.67117416858673,63.2099990844727,20577.8391174039,40074.492800399,85.4915403816388,80.72,7.7,7560000.0,11106932.0,12.6215764552248,1.67117416858673,63.2099990844727,20577.8391174039
Bosnia and Herzegovina,2012,4139.91732773657,46.3655655972,45.0645,15.3,439000.0,3670113.0,10.545110406553,-0.454691231250763,57.8995639754601,3565.4665564541,4139.91732773657,46.3655655972,45.0645,15.3,439000.0,3670113.0,10.545110406553,-0.454691231250763,57.8995639754601,3565.4665564541
Croatia,2012,11780.4742767284,55.3042888624873,61.94,29.4,47185000.0,4260368.0,13.5158415140293,0.675028204917908,71.4543554801919,7188.80204242649,11780.4742767284,55.3042888624873,61.94,29.4,47185000.0,4260368.0,13.5158415140293,0.675028204917908,71.4543554801919,7188.80204242649
Cyprus,2012,24285.49609375,67.3010289148738,60.6899,8.6,2635000.0,1165397.0,4.18997390765357,1.38360106945038,68.9199981689453,16180.1015625,24285.49609375,67.3010289148738,60.6899,8.6,2635000.0,1165397.0,4.18997390765357,1.38360106945038,68.9199981689453,16180.1015625
Czechia,2012,16772.3539223328,73.2249239592898,73.43,12.8,25750000.0,10510785.0,21.7136033387837,0.921718597412109,88.5299987792969,7937.53918215934,16772.3539223328,73.2249239592898,73.43,12.8,25750000.0,10510785.0,21.7136033387837,0.921718597412109,88.5299987792969,7937.53918215934
Denmark,2012,51470.689845427,87.2336196899414,92.26,26.9,26402000.0,5591572.0,11.208563455152,1.98699104785919,76,24638.9073707692,51470.689845427,87.2336196899414,92.26,26.9,26402000.0,5591572.0,11.208563455152,1.98699104785919,76,24638.9073707692
Estonia,2012,16460.6843479001,67.9629593320316,78.3899,25.0,5007000.0,1322696.0,13.8770730242275,0.945922076702118,87.25,7892.04433600454,16460.6843479001,67.9629593320316,78.3899,25.0,5007000.0,1322696.0,13.8770730242275,0.945922076702118,87.25,7892.04433600454
Finland,2012,43507.9345371578,70.3661363168712,89.88,38.7,4226000.0,5413971.0,14.5954146662807,2.2103111743927,71.9499969482422,23205.0105400194,43507.9345371578,70.3661363168712,89.88,38.7,4226000.0,5413971.0,14.5954146662807,2.2103111743927,71.9499969482422,23205.0105400194
France,2012,36161.2918253465,77.1669464919916,81.44,12.3,197522000.0,65657659.0,10.2470795796382,1.37338125705719,63.75,19525.2530511959,36161.2918253465,77.1669464919916,81.44,12.3,197522000.0,65657659.0,10.2470795796382,1.37338125705719,63.75,19525.2530511959
Germany,2012,40834.5088218456,80.393447520218,82.35,13.6,30411000.0,80425823.0,20.0472978765968,1.53097581863403,82.0500030517578,21390.6089805039,40834.5088218456,80.393447520218,82.35,13.6,30411000.0,80425823.0,20.0472978765968,1.53097581863403,82.0500030517578,21390.6089805039
Greece,2012,17924.6620496886,76.8679797449322,55.07,14.2,,11045011.0,8.13642389483796,0.276448935270309,55.6021568733287,12585.2686297541,17924.6620496886,76.8679797449322,55.07,14.2,19708000.0,11045011.0,8.13642389483796,0.276448935270309,55.6021568733287,12585.2686297541
Hungary,2012,11440.7622718825,69.5772326660156,70.58,16.5,43565000.0,9920362.0,18.4937179955194,0.608617842197418,77.629997253418,5830.09325172025,11440.7622718825,69.5772326660156,70.58,16.5,43565000.0,9920362.0,18.4937179955194,0.608617842197418,77.629997253418,5830.09325172025
Iceland,2012,50375.4116888351,93.514892578125,96.2098,77.7,765000.0,320716.0,11.6167696937058,1.48314440250397,68.8011019986055,24971.6578697206,50375.4116888351,93.514892578125,96.2098,77.7,765000.0,320716.0,11.6167696937058,1.48314440250397,68.8011019986055,24971.6578697206
Ireland,2012,47147.1604669421,62.2529318511038,76.92,6.9,7550000.0,4599533.0,19.6054663863926,1.53906953334808,67.7619437749107,19630.7542887996,47147.1604669421,62.2529318511038,76.92,6.9,7550000.0,4599533.0,19.6054663863926,1.53906953334808,67.7619437749107,19630.7542887996
Italy,2012,30953.4147447427,68.7608794235259,55.83,14.4,76293000.0,60191247.0,13.7582342074538,0.447511166334152,47.2799987792969,18632.5880191828,30953.4147447427,68.7608794235259,55.83,14.4,76293000.0,60191247.0,13.7582342074538,0.447511166334152,47.2799987792969,18632.5880191828
Latvia,2012,11971.0107466522,67.8331638942219,73.1199,40.4,5569000.0,2034319.0,11.8129666874934,0.828348100185394,86.0899963378906,7314.25211304971,11971.0107466522,67.8331638942219,73.1199,40.4,5569000.0,2034319.0,11.8129666874934,0.828348100185394,86.0899963378906,7314.25211304971
Lithuania,2012,12516.6184065667,66.8536758422852,67.23,23.9,4979000.0,2989139.0,18.6694480586007,0.826729953289032,81.5500030517578,7699.53371064638,12516.6184065667,66.8536758422852,67.23,23.9,4979000.0,2989139.0,18.6694480586007,0.826729953289032,81.5500030517578,7699.53371064638
Luxembourg,2012,104487.744312565,89.4405768017292,91.9499,4.2,950000.0,530946.0,4.55660954148066,1.66362190246582,76.25,34411.6505696068,104487.744312565,89.4405768017292,91.9499,4.2,950000.0,530946.0,4.55660954148066,1.66362190246582,76.25,34411.6505696068
Malta,2012,21529.3982167566,94.3626256493653,68.1999,2.7,2007000.0,420028.0,10.818954256269,1.24083888530731,32.439998626709,12067.4229103778,21529.3982167566,94.3626256493653,68.1999,2.7,2007000.0,420028.0,10.818954256269,1.24083888530731,32.439998626709,12067.4229103778
Montenegro,2012,5948.3791195297,64.5244008658951,56.8388,45.9,1264000.0,621418.0,3.87014052114885,0.120514154434204,76.8832666061057,4795.31057930112,5948.3791195297,64.5244008658951,56.8388,45.9,1264000.0,621418.0,3.87014052114885,0.120514154434204,76.8832666061057,4795.31057930112
Netherlands,2012,44631.8745388789,88.5342462391333,92.86,4.9,11680000.0,16754962.0,10.0607384630343,1.83936905860901,67.0999984741211,20303.5815937205,44631.8745388789,88.5342462391333,92.86,4.9,11680000.0,16754962.0,10.0607384630343,1.83936905860901,67.0999984741211,20303.5815937205
North Macedonia,2012,4708.05168535923,58.3924217811729,57.4499,18.3,351000.0,1929821.0,10.2386314208394,-0.210188359022141,59.645118714887,3302.95245377033,4708.05168535923,58.3924217811729,57.4499,18.3,351000.0,1929821.0,10.2386314208394,-0.210188359022141,59.645118714887,3302.95245377033
Norway,2012,73661.6785830334,79.4905925441617,94.65,56.9,4538000.0,5018573.0,6.7069560944017,1.8999354839325,80.9221100868499,31046.1845748234,73661.6785830334,79.4905925441617,94.65,56.9,4538000.0,5018573.0,6.7069560944017,1.8999354839325,80.9221100868499,31046.1845748234
Poland,2012,11542.2353368014,60.6341632788866,62.31,10.9,67390000.0,38063164.0,16.5564693800308,0.657871425151825,82.0899963378906,6987.81580783381,11542.2353368014,60.6341632788866,62.31,10.9,67390000.0,38063164.0,16.5564693800308,0.657871425151825,82.0899963378906,6987.81580783381
Portugal,2012,18679.7626789594,61.1409793914666,60.34,25.5,7503000.0,10514844.0,11.3753199190097,1.00191485881805,30.0200004577637,12024.9855169444,18679.7626789594,61.1409793914666,60.34,25.5,7503000.0,10514844.0,11.3753199190097,1.00191485881805,30.0200004577637,12024.9855169444
Romania,2012,8234.28553425194,53.9563092496073,45.88,21.5,7937000.0,20058035.0,21.2783438640457,-0.169484630227089,65.8399963378906,5196.77823921162,8234.28553425194,53.9563092496073,45.88,21.5,7937000.0,20058035.0,21.2783438640457,-0.169484630227089,65.8399963378906,5196.77823921162
Serbia,2012,5739.3075023532,59.3468437194824,48.1,19.5,810000.0,7201497.0,17.3944698729184,-0.173352405428886,,4111.1538606183,5739.3075023532,59.3468437194824,48.1,19.5,810000.0,7201497.0,17.3944698729184,-0.173352405428886,66.5599975585938,4111.1538606183
Slovakia,2012,15159.6570420004,54.2764528316182,76.71,10.5,,5407579.0,17.2745943049528,0.781547546386719,85.379997253418,8550.42978902237,15159.6570420004,54.2764528316182,76.71,10.5,12583000.0,5407579.0,17.2745943049528,0.781547546386719,85.379997253418,8550.42978902237
Slovenia,2012,19894.8697964548,49.7619476318359,68.35,20.2,2377000.0,2057159.0,18.7169143022718,1.018315076828,79.1600036621094,11363.105448564,19894.8697964548,49.7619476318359,68.35,20.2,2377000.0,2057159.0,18.7169143022718,1.018315076828,79.1600036621094,11363.105448564
Spain,2012,24763.568274484,78.8455680301618,69.81,15.8,98128000.0,46773055.0,10.8118621882614,1.05716216564178,45.5999984741211,14704.7942541134,24763.568274484,78.8455680301618,69.81,15.8,98128000.0,46773055.0,10.8118621882614,1.05716216564178,45.5999984741211,14704.7942541134
Sweden,2012,48789.7906883637,85.6250668883122,93.18,48.3,12372000.0,9519374.0,14.075787455749,1.91103565692902,79,22447.7410438275,48789.7906883637,85.6250668883122,93.18,48.3,12372000.0,9519374.0,14.075787455749,1.91103565692902,79,22447.7410438275
Switzerland,2012,81964.8864937809,73.7522629583622,85.2,21.9,8566000.0,7996861.0,17.7313707963592,1.88282430171967,82.4800033569336,43367.6505442392,81964.8864937809,73.7522629583622,85.2,21.9,8566000.0,7996861.0,17.7313707963592,1.88282430171967,82.4800033569336,43367.6505442392
Türkiye,2012,9588.32066531438,73.7788680234324,45.13,13.0,37715000.0,75175827.0,15.9402307745547,0.432250022888184,32.7700004577637,5681.0816908079,9588.32066531438,73.7788680234324,45.13,13.0,37715000.0,75175827.0,15.9402307745547,0.432250022888184,32.7700004577637,5681.0816908079
Albania,2013,3895.89975621942,54.2979678058548,51.8,41.1,3256000.0,2816902.0,5.74765422818215,-0.324457377195358,43.7557131852483,2982.93284343139,3895.89975621942,54.2979678058548,51.8,41.1,3256000.0,2816902.0,5.74765422818215,-0.324457377195358,43.7557131852483,2982.93284343139
Austria,2013,43851.3675497404,67.2981308784247,80.6188,34.6,24813000.0,8479823.0,17.1063898788247,1.57137954235077,77.3099975585938,23544.0998309886,43851.3675497404,67.2981308784247,80.6188,34.6,24813000.0,8479823.0,17.1063898788247,1.57137954235077,77.3099975585938,23544.0998309886
Belgium,2013,40007.8997891411,85.7415410247275,82.1702,8.3,7684000.0,11159407.0,12.6643780300003,1.70195496082306,64.2799987792969,20822.9550915786,40007.8997891411,85.7415410247275,82.1702,8.3,7684000.0,11159407.0,12.6643780300003,1.70195496082306,64.2799987792969,20822.9550915786
Bosnia and Herzegovina,2013,4306.73175072214,46.6954224739896,48.5213,19.5,529000.0,3610859.0,10.9371163819976,-0.433313488960266,59.1528756099602,3627.58702897161,4306.73175072214,46.6954224739896,48.5213,19.5,529000.0,3610859.0,10.9371163819976,-0.433313488960266,59.1528756099602,3627.58702897161
Croatia,2013,11838.2152450357,55.3659479687433,66.7476,32.8,48345000.0,4233922.0,12.6097381934839,0.675364792346954,72.7378831925185,7119.20899281804,11838.2152450357,55.3659479687433,66.7476,32.8,48345000.0,4233922.0,12.6097381934839,0.675364792346954,72.7378831925185,7119.20899281804
Cyprus,2013,22711.71875,67.2102333625375,65.4548,9.7,2626000.0,1183895.0,3.88480353979907,1.35990357398987,69.8899993896484,15064.0810546875,22711.71875,67.2102333625375,65.4548,9.7,2626000.0,1183895.0,3.88480353979907,1.35990357398987,69.8899993896484,15064.0810546875
Czechia,2013,16759.7808635642,73.1622186934979,74.1104,13.9,26332000.0,10514272.0,21.7617319791193,0.915809273719788,89.1600036621094,8007.07712511488,16759.7808635642,73.1622186934979,74.1104,13.9,26332000.0,10514272.0,21.7617319791193,0.915809273719788,89.1600036621094,8007.07712511488
Denmark,2013,51970.3909324806,87.5436524760432,94.6297,27.0,26516000.0,5614932.0,11.7998537089519,1.94326293468475,76.5500030517578,24604.956958848,51970.3909324806,87.5436524760432,94.6297,27.0,26516000.0,5614932.0,11.7998537089519,1.94326293468475,76.5500030517578,24604.956958848
Estonia,2013,16809.5326683781,68.0923458296768,80.0043,24.5,5737000.0,1317997.0,13.5540034976357,0.966788172721863,88.4400024414062,8213.14914390957,16809.5326683781,68.0923458296768,80.0043,24.5,5737000.0,1317997.0,13.5540034976357,0.966788172721863,88.4400024414062,8213.14914390957
Finland,2013,42883.6384986417,70.6742118159277,91.5144,38.5,2797000.0,5438972.0,14.6434591173334,2.18062210083008,72.8099975585938,22977.7855079967,42883.6384986417,70.6742118159277,91.5144,38.5,2797000.0,5438972.0,14.6434591173334,2.18062210083008,72.8099975585938,22977.7855079967
France,2013,36256.086680981,77.2440721470918,81.9198,13.4,204410000.0,65997932.0,10.2533499274342,1.48205244541168,66.3399963378906,19523.5646203023,36256.086680981,77.2440721470918,81.9198,13.4,204410000.0,65997932.0,10.2533499274342,1.48205244541168,66.3399963378906,19523.5646203023
Germany,2013,40884.8926759028,80.4732318400362,84.17,13.6,31545000.0,80645605.0,19.7600541430605,1.51041460037231,82.3099975585938,21409.500776264,40884.8926759028,80.4732318400362,84.17,13.6,31545000.0,80645605.0,19.7600541430605,1.51041460037231,82.3099975585938,21409.500776264
Greece,2013,17644.8766635021,77.0951999650171,59.8663,16.6,20112000.0,10965211.0,7.78048722385766,0.357173413038254,56.8320402190321,12243.3408415751,17644.8766635021,77.0951999650171,59.8663,16.6,20112000.0,10965211.0,7.78048722385766,0.357173413038254,56.8320402190321,12243.3408415751
Hungary,2013,11729.5720798501,69.9277636266638,72.6439,17.2,43611000.0,9872734.0,18.7073217770592,0.678418397903442,78.4899978637695,5849.91641820581,11729.5720798501,69.9277636266638,72.6439,17.2,43611000.0,9872734.0,18.7073217770592,0.678418397903442,78.4899978637695,5849.91641820581
Iceland,2013,51696.0876528983,93.6166725158692,96.5468,76.8,900000.0,323764.0,11.4978998018115,1.48298573493958,69.7764683538542,25000.8357209854,51696.0876528983,93.6166725158692,96.5468,76.8,900000.0,323764.0,11.4978998018115,1.48298573493958,69.7764683538542,25000.8357209854
Ireland,2013,47928.0346487005,62.4047157756118,78.2477,7.7,8260000.0,4623816.0,19.0761287551304,1.50404286384583,69.4219421933157,19591.6397053467,47928.0346487005,62.4047157756118,78.2477,7.7,8260000.0,4623816.0,19.0761287551304,1.50404286384583,69.4219421933157,19591.6397053467
Italy,2013,30330.0221599668,69.3073989916076,58.4593,16.3,76762000.0,60311613.0,13.7593478951288,0.532426714897156,47.9796392254295,18140.9078727502,30330.0221599668,69.3073989916076,58.4593,16.3,76762000.0,60311613.0,13.7593478951288,0.532426714897156,47.9796392254295,18140.9078727502
Latvia,2013,12353.5386135301,67.847334482933,75.2344,39.6,5822000.0,2012647.0,11.5075095213455,0.87935084104538,86.8600006103516,7873.65633443055,12353.5386135301,67.847334482933,75.2344,39.6,5822000.0,2012647.0,11.5075095213455,0.87935084104538,86.8600006103516,7873.65633443055
Lithuania,2013,13145.8069309969,67.0092086791992,68.4529,26.3,5264000.0,2961250.0,17.663818979093,0.8258997797966,82.3099975585938,8107.00134090531,13145.8069309969,67.0092086791992,68.4529,26.3,5264000.0,2961250.0,17.663818979093,0.8258997797966,82.3099975585938,8107.00134090531
Luxembourg,2013,105338.955521681,89.9413746679705,93.7765,5.7,945000.0,543360.0,4.5543889865113,1.62242209911346,78.3000030517578,33883.4447143396,105338.955521681,89.9413746679705,93.7765,5.7,945000.0,543360.0,4.5543889865113,1.62242209911346,78.3000030517578,33883.4447143396
Malta,2013,22626.4981391343,94.3906567856206,68.9138,3.2,2013000.0,424810.0,9.42755352201871,1.25139141082764,34.4799995422363,12350.6276910885,22626.4981391343,94.3906567856206,68.9138,3.2,2013000.0,424810.0,9.42755352201871,1.25139141082764,34.4799995422363,12350.6276910885
Montenegro,2013,6138.25153608056,64.6252987959653,60.31,49.3,1324000.0,622587.0,3.47422288178831,0.153825387358665,77.297325524433,4870.93852738365,6138.25153608056,64.6252987959653,60.31,49.3,1324000.0,622587.0,3.47422288178831,0.153825387358665,77.297325524433,4870.93852738365
Netherlands,2013,44487.03063469,89.1749992370605,93.9564,5.0,12783000.0,16804432.0,9.64816464758619,1.80873382091522,69.5299987792969,20048.6391657103,44487.03063469,89.1749992370605,93.9564,5.0,12783000.0,16804432.0,9.64816464758619,1.80873382091522,69.5299987792969,20048.6391657103
North Macedonia,2013,4863.68088666968,58.578694432799,65.24,21.2,400000.0,1922716.0,9.91410485543674,-0.168528482317924,60.6467546769108,3376.85584513377,4863.68088666968,58.578694432799,65.24,21.2,400000.0,1922716.0,9.91410485543674,-0.168528482317924,60.6467546769108,3376.85584513377
Norway,2013,73515.9144917472,79.9723980455359,95.0534,56.6,4778000.0,5079623.0,6.70936969616563,1.87676703929901,81.4295679783411,31535.3445453196,73515.9144917472,79.9723980455359,95.0534,56.6,4778000.0,5079623.0,6.70936969616563,1.87676703929901,81.4295679783411,31535.3445453196
Poland,2013,11628.2286809525,60.5333187465323,62.8492,11.4,72310000.0,38040196.0,15.5581865074907,0.659244894981384,82.8499984741211,6970.98780474619,11628.2286809525,60.5333187465323,62.8492,11.4,72310000.0,38040196.0,15.5581865074907,0.659244894981384,82.8499984741211,6970.98780474619
Portugal,2013,18597.7214623964,61.1405315215642,62.0956,30.2,9177000.0,10457295.0,11.5651993214334,1.19421780109406,31.8700008392334,11965.0855491495,18597.7214623964,61.1405315215642,62.0956,30.2,9177000.0,10457295.0,11.5651993214334,1.19421780109406,31.8700008392334,11965.0855491495
Romania,2013,8287.95844089676,53.9101758034365,49.7645,23.1,8019000.0,19983693.0,20.2152670692205,0.134710595011711,66.4599990844727,4957.90591436785,8287.95844089676,53.9101758034365,49.7645,23.1,8019000.0,19983693.0,20.2152670692205,0.134710595011711,66.4599990844727,4957.90591436785
Serbia,2013,5793.33614525565,59.6111068725586,53.4504,20.0,922000.0,7166553.0,19.1832086363947,-0.179090812802315,66.5599975585938,4057.73510753875,5793.33614525565,59.6111068725586,53.4504,20.0,922000.0,7166553.0,19.1832086363947,-0.179090812802315,66.5599975585938,4057.73510753875
Slovakia,2013,15249.8824513785,54.1384024098892,77.8826,10.7,12583000.0,5413393.0,16.6679619490037,0.725380659103394,85.9599990844727,8440.42496544904,15249.8824513785,54.1384024098892,77.8826,10.7,12583000.0,5413393.0,16.6679619490037,0.725380659103394,85.9599990844727,8440.42496544904
Slovenia,2013,19704.2186005128,50.0466580754027,72.6756,22.5,2502000.0,2059953.0,19.1692650538617,1.00098669528961,79.7799987792969,10901.0006547362,19704.2186005128,50.0466580754027,72.6756,22.5,2502000.0,2059953.0,19.1692650538617,1.00098669528961,79.7799987792969,10901.0006547362
Spain,2013,24498.5559507945,78.9858086902112,71.635,16.9,103231000.0,46604197.0,10.8662587310316,1.16768598556519,46.8978414601602,14331.9252913882,24498.5559507945,78.9858086902112,71.635,16.9,103231000.0,46604197.0,10.8662587310316,1.16768598556519,46.8978414601602,14331.9252913882
Sweden,2013,48928.4994141291,85.9249771259894,94.7836,47.3,10980000.0,9600379.0,13.3620553717027,1.78899824619293,73.9199981689453,22657.5304906043,48928.4994141291,85.9249771259894,94.7836,47.3,10980000.0,9600379.0,13.3620553717027,1.78899824619293,73.9199981689453,22657.5304906043
Switzerland,2013,82479.9215677304,74.1121384785551,86.34,21.8,8967000.0,8089346.0,17.8005407661011,1.81637847423553,85.1794450427913,43840.4862734446,82479.9215677304,74.1121384785551,86.34,21.8,8967000.0,8089346.0,17.8005407661011,1.81637847423553,85.1794450427913,43840.4862734446
Türkiye,2013,10269.4489140773,78.5218368384696,46.25,13.8,39861000.0,76147624.0,16.4008846890319,0.398709654808044,33.7599983215332,5993.64946374512,10269.4489140773,78.5218368384696,46.25,13.8,39861000.0,76147624.0,16.4008846890319,0.398709654808044,33.7599983215332,5993.64946374512
Albania,2014,4045.11934884933,54.7325813178673,54.3,38.6,3673000.0,2773767.0,5.90710171744016,-0.0497708097100258,45.9827253915524,3156.08020246221,4045.11934884933,54.7325813178673,54.3,38.6,3673000.0,2773767.0,5.90710171744016,-0.0497708097100258,45.9827253915524,3156.08020246221
Austria,2014,43838.8345892137,67.4154327591781,80.9958,35.7,25291000.0,8546356.0,17.1867790689422,1.5529956817627,78.4300003051758,23431.7517992692,43838.8345892137,67.4154327591781,80.9958,35.7,25291000.0,8546356.0,17.1867790689422,1.5529956817627,78.4300003051758,23431.7517992692
Belgium,2014,40533.9135027898,85.9848336685807,85.0012,9.1,7887000.0,11209057.0,12.5837894914118,1.51735270023346,64.0199966430664,20845.1557220647,40533.9135027898,85.9848336685807,85.0012,9.1,7887000.0,11209057.0,12.5837894914118,1.51735270023346,64.0199966430664,20845.1557220647
Bosnia and Herzegovina,2014,4412.67617817734,47.130783484831,49.9177,23.6,536000.0,3564829.0,10.9401950797352,-0.492096722126007,59.5699996948242,3734.06615874169,4412.67617817734,47.130783484831,49.9177,23.6,536000.0,3564829.0,10.9401950797352,-0.492096722126007,59.5699996948242,3734.06615874169
Croatia,2014,11862.7609491821,55.4591834926844,68.5679,33.6,51168000.0,4201598.0,12.7322305007573,0.676334917545319,73.2367342524235,6996.16263158517,11862.7609491821,55.4591834926844,68.5679,33.6,51168000.0,4201598.0,12.7322305007573,0.676334917545319,73.2367342524235,6996.16263158517
Cyprus,2014,22373.578125,67.1230558819804,69.3287,9.5,2558000.0,1201801.0,4.07749354093701,1.13519954681396,69.5,15101.9814453125,22373.578125,67.1230558819804,69.3287,9.5,2558000.0,1201801.0,4.07749354093701,1.13519954681396,69.5,15101.9814453125
Czechia,2014,17118.0425571578,73.0995921041469,74.2317,14.8,27166000.0,10525347.0,23.4691665652122,1.03113341331482,89.629997253418,8111.19663848082,17118.0425571578,73.0995921041469,74.2317,14.8,27166000.0,10525347.0,23.4691665652122,1.03113341331482,89.629997253418,8111.19663848082
Denmark,2014,52368.3625969272,87.6823985731907,95.9935,30.2,28070000.0,5643475.0,11.8293905304366,1.78492867946625,76.8399963378906,24703.6281151101,52368.3625969272,87.6823985731907,95.9935,30.2,28070000.0,5643475.0,11.8293905304366,1.78492867946625,76.8399963378906,24703.6281151101
Estonia,2014,17413.6867560212,68.2668382808032,84.2415,25.3,5804000.0,1314545.0,13.9610951419012,1.01121234893799,85.9499969482422,8532.005537763,17413.6867560212,68.2668382808032,84.2415,25.3,5804000.0,1314545.0,13.9610951419012,1.01121234893799,85.9499969482422,8532.005537763
Finland,2014,42502.4880199858,70.9879168940753,86.5304,41.2,2731000.0,5461512.0,14.6025114765247,2.02504563331604,73.5699996948242,23021.7070482124,42502.4880199858,70.9879168940753,86.5304,41.2,2731000.0,5461512.0,14.6025114765247,2.02504563331604,73.5699996948242,23021.7070482124
